label	index	srclang	tarlang	translation	source	srctar	bleu	bleu_summary	gleu	gleu_summary	__next__
[0] 이것은 한국 에서 아주 재미있는 가제트 를 보인다 .	6	en	ko	이것은 한국 에서 아주 재미있는 가제트 를 보인다 .	This looks quite a fun gadget from Korea.	enko	0.270721763372	metric=bleu 1g=5/9 2g=2/8 3g=1/7 4g=0/6 prec=0.270722 r=9 c=9 BP=1.000000 Bleu=0.270722	0.266666680574	num_sentences:1 metric:gleu 1g=5/9 2g=2/8 3g=1/7 4g=0/6 Gleu=0.26666668 AverageSentenceScore=0.26666668	723
[1] 이것은 한국 에서 아주 재미있는 가제트 를 보인다 .	6	en	ko	이것은 한국 에서 아주 재미있는 가제트 를 보인다 .	This looks quite a fun gadget from Korea.	enko	0.270721763372	metric=bleu 1g=5/9 2g=2/8 3g=1/7 4g=0/6 prec=0.270722 r=9 c=9 BP=1.000000 Bleu=0.270722	0.266666680574	num_sentences:1 metric:gleu 1g=5/9 2g=2/8 3g=1/7 4g=0/6 Gleu=0.26666668 AverageSentenceScore=0.26666668	724
[2] 이것은 한국 에서 아주 재미있는 가제트 를 보인다 .	6	en	ko	이것은 한국 에서 아주 재미있는 가제트 를 보인다 .	This looks quite a fun gadget from Korea.	enko	0.270721763372	metric=bleu 1g=5/9 2g=2/8 3g=1/7 4g=0/6 prec=0.270722 r=9 c=9 BP=1.000000 Bleu=0.270722	0.266666680574	num_sentences:1 metric:gleu 1g=5/9 2g=2/8 3g=1/7 4g=0/6 Gleu=0.26666668 AverageSentenceScore=0.26666668	725
[3] 이것은 한국 에서 아주 재미있는 가제트 를 보인다 .	6	en	ko	이것은 한국 에서 아주 재미있는 가제트 를 보인다 .	This looks quite a fun gadget from Korea.	enko	0.270721763372	metric=bleu 1g=5/9 2g=2/8 3g=1/7 4g=0/6 prec=0.270722 r=9 c=9 BP=1.000000 Bleu=0.270722	0.266666680574	num_sentences:1 metric:gleu 1g=5/9 2g=2/8 3g=1/7 4g=0/6 Gleu=0.26666668 AverageSentenceScore=0.26666668	726
[4] 이것은 한국 에서 아주 재미있는 가제트 를 보인다 .	6	en	ko	이것은 한국 에서 아주 재미있는 가제트 를 보인다 .	This looks quite a fun gadget from Korea.	enko	0.270721763372	metric=bleu 1g=5/9 2g=2/8 3g=1/7 4g=0/6 prec=0.270722 r=9 c=9 BP=1.000000 Bleu=0.270722	0.266666680574	num_sentences:1 metric:gleu 1g=5/9 2g=2/8 3g=1/7 4g=0/6 Gleu=0.26666668 AverageSentenceScore=0.26666668	727
[5] 이것은 한국 에서 아주 재미있는 가제트 를 보인다 .	6	en	ko	이것은 한국 에서 아주 재미있는 가제트 를 보인다 .	This looks quite a fun gadget from Korea.	enko	0.270721763372	metric=bleu 1g=5/9 2g=2/8 3g=1/7 4g=0/6 prec=0.270722 r=9 c=9 BP=1.000000 Bleu=0.270722	0.266666680574	num_sentences:1 metric:gleu 1g=5/9 2g=2/8 3g=1/7 4g=0/6 Gleu=0.26666668 AverageSentenceScore=0.26666668	728
[6] 이것은 한국 에서 아주 재미있는 가제트 를 보인다 .	6	en	ko	이것은 한국 에서 아주 재미있는 가제트 를 보인다 .	This looks quite a fun gadget from Korea.	enko	0.270721763372	metric=bleu 1g=5/9 2g=2/8 3g=1/7 4g=0/6 prec=0.270722 r=9 c=9 BP=1.000000 Bleu=0.270722	0.266666680574	num_sentences:1 metric:gleu 1g=5/9 2g=2/8 3g=1/7 4g=0/6 Gleu=0.26666668 AverageSentenceScore=0.26666668	729
[7] 이것은 한국 에서 아주 재미있는 가제트 를 보인다 .	6	en	ko	이것은 한국 에서 아주 재미있는 가제트 를 보인다 .	This looks quite a fun gadget from Korea.	enko	0.270721763372	metric=bleu 1g=5/9 2g=2/8 3g=1/7 4g=0/6 prec=0.270722 r=9 c=9 BP=1.000000 Bleu=0.270722	0.266666680574	num_sentences:1 metric:gleu 1g=5/9 2g=2/8 3g=1/7 4g=0/6 Gleu=0.26666668 AverageSentenceScore=0.26666668	730
[8] 이것은 한국 에서 아주 재미있는 가제트 를 보인다 .	6	en	ko	이것은 한국 에서 아주 재미있는 가제트 를 보인다 .	This looks quite a fun gadget from Korea.	enko	0.270721763372	metric=bleu 1g=5/9 2g=2/8 3g=1/7 4g=0/6 prec=0.270722 r=9 c=9 BP=1.000000 Bleu=0.270722	0.266666680574	num_sentences:1 metric:gleu 1g=5/9 2g=2/8 3g=1/7 4g=0/6 Gleu=0.26666668 AverageSentenceScore=0.26666668	731
[9] 이것은 한국 에서 아주 재미있는 가제트 를 보인다 .	6	en	ko	이것은 한국 에서 아주 재미있는 가제트 를 보인다 .	This looks quite a fun gadget from Korea.	enko	0.270721763372	metric=bleu 1g=5/9 2g=2/8 3g=1/7 4g=0/6 prec=0.270722 r=9 c=9 BP=1.000000 Bleu=0.270722	0.266666680574	num_sentences:1 metric:gleu 1g=5/9 2g=2/8 3g=1/7 4g=0/6 Gleu=0.26666668 AverageSentenceScore=0.26666668	732
[10] 이것은 한국 에서 아주 재미있는 가제트 를 보인다 .	6	en	ko	이것은 한국 에서 아주 재미있는 가제트 를 보인다 .	This looks quite a fun gadget from Korea.	enko	0.270721763372	metric=bleu 1g=5/9 2g=2/8 3g=1/7 4g=0/6 prec=0.270722 r=9 c=9 BP=1.000000 Bleu=0.270722	0.266666680574	num_sentences:1 metric:gleu 1g=5/9 2g=2/8 3g=1/7 4g=0/6 Gleu=0.26666668 AverageSentenceScore=0.26666668	733
[11] 이것은 한국 에서 아주 재미있는 가제트 를 보인다 .	6	en	ko	이것은 한국 에서 아주 재미있는 가제트 를 보인다 .	This looks quite a fun gadget from Korea.	enko	0.270721763372	metric=bleu 1g=5/9 2g=2/8 3g=1/7 4g=0/6 prec=0.270722 r=9 c=9 BP=1.000000 Bleu=0.270722	0.266666680574	num_sentences:1 metric:gleu 1g=5/9 2g=2/8 3g=1/7 4g=0/6 Gleu=0.26666668 AverageSentenceScore=0.26666668	734
[12] 이것은 한국 에서 아주 재미있는 가제트 를 보인다 .	6	en	ko	이것은 한국 에서 아주 재미있는 가제트 를 보인다 .	This looks quite a fun gadget from Korea.	enko	0.270721763372	metric=bleu 1g=5/9 2g=2/8 3g=1/7 4g=0/6 prec=0.270722 r=9 c=9 BP=1.000000 Bleu=0.270722	0.266666680574	num_sentences:1 metric:gleu 1g=5/9 2g=2/8 3g=1/7 4g=0/6 Gleu=0.26666668 AverageSentenceScore=0.26666668	
[0] 이것은 꽤 재미있는 한국 의 상품 을 만든다 .	6	ja	ko	이것은 꽤 재미있는 한국 의 상품 을 만든다 .	これはかなり面白い韓国製アイテムのようです。	jako	0.263523131609	metric=bleu 1g=5/9 2g=1/8 3g=0/7 4g=0/6 prec=0.263523 r=9 c=9 BP=1.000000 Bleu=0.263523	0.20000000298	num_sentences:1 metric:gleu 1g=5/9 2g=1/8 3g=0/7 4g=0/6 Gleu=0.2 AverageSentenceScore=0.2	736
[1] 이것은 꽤 재미있는 한국 의 상품 을 만든다 .	6	ja	ko	이것은 꽤 재미있는 한국 의 상품 을 만든다 .	これはかなり面白い韓国製アイテムのようです。	jako	0.263523131609	metric=bleu 1g=5/9 2g=1/8 3g=0/7 4g=0/6 prec=0.263523 r=9 c=9 BP=1.000000 Bleu=0.263523	0.20000000298	num_sentences:1 metric:gleu 1g=5/9 2g=1/8 3g=0/7 4g=0/6 Gleu=0.2 AverageSentenceScore=0.2	737
[2] 이것은 꽤 재미있는 한국 의 상품 을 만든다 .	6	ja	ko	이것은 꽤 재미있는 한국 의 상품 을 만든다 .	これはかなり面白い韓国製アイテムのようです。	jako	0.263523131609	metric=bleu 1g=5/9 2g=1/8 3g=0/7 4g=0/6 prec=0.263523 r=9 c=9 BP=1.000000 Bleu=0.263523	0.20000000298	num_sentences:1 metric:gleu 1g=5/9 2g=1/8 3g=0/7 4g=0/6 Gleu=0.2 AverageSentenceScore=0.2	738
[3] 이것은 꽤 재미있는 한국 의 상품 을 만든다 .	6	ja	ko	이것은 꽤 재미있는 한국 의 상품 을 만든다 .	これはかなり面白い韓国製アイテムのようです。	jako	0.263523131609	metric=bleu 1g=5/9 2g=1/8 3g=0/7 4g=0/6 prec=0.263523 r=9 c=9 BP=1.000000 Bleu=0.263523	0.20000000298	num_sentences:1 metric:gleu 1g=5/9 2g=1/8 3g=0/7 4g=0/6 Gleu=0.2 AverageSentenceScore=0.2	739
[4] 이것은 꽤 재미있는 한국 의 상품 을 만든다 .	6	ja	ko	이것은 꽤 재미있는 한국 의 상품 을 만든다 .	これはかなり面白い韓国製アイテムのようです。	jako	0.263523131609	metric=bleu 1g=5/9 2g=1/8 3g=0/7 4g=0/6 prec=0.263523 r=9 c=9 BP=1.000000 Bleu=0.263523	0.20000000298	num_sentences:1 metric:gleu 1g=5/9 2g=1/8 3g=0/7 4g=0/6 Gleu=0.2 AverageSentenceScore=0.2	740
[5] 이것은 꽤 재미있는 한국 의 상품 을 만든다 .	6	ja	ko	이것은 꽤 재미있는 한국 의 상품 을 만든다 .	これはかなり面白い韓国製アイテムのようです。	jako	0.263523131609	metric=bleu 1g=5/9 2g=1/8 3g=0/7 4g=0/6 prec=0.263523 r=9 c=9 BP=1.000000 Bleu=0.263523	0.20000000298	num_sentences:1 metric:gleu 1g=5/9 2g=1/8 3g=0/7 4g=0/6 Gleu=0.2 AverageSentenceScore=0.2	741
[6] 이것은 꽤 재미있는 한국 의 상품 을 만든다 .	6	ja	ko	이것은 꽤 재미있는 한국 의 상품 을 만든다 .	これはかなり面白い韓国製アイテムのようです。	jako	0.263523131609	metric=bleu 1g=5/9 2g=1/8 3g=0/7 4g=0/6 prec=0.263523 r=9 c=9 BP=1.000000 Bleu=0.263523	0.20000000298	num_sentences:1 metric:gleu 1g=5/9 2g=1/8 3g=0/7 4g=0/6 Gleu=0.2 AverageSentenceScore=0.2	742
[7] 이것은 꽤 재미있는 한국 의 상품 을 만든다 .	6	ja	ko	이것은 꽤 재미있는 한국 의 상품 을 만든다 .	これはかなり面白い韓国製アイテムのようです。	jako	0.263523131609	metric=bleu 1g=5/9 2g=1/8 3g=0/7 4g=0/6 prec=0.263523 r=9 c=9 BP=1.000000 Bleu=0.263523	0.20000000298	num_sentences:1 metric:gleu 1g=5/9 2g=1/8 3g=0/7 4g=0/6 Gleu=0.2 AverageSentenceScore=0.2	743
[8] 이것은 꽤 재미있는 한국 의 상품 을 만든다 .	6	ja	ko	이것은 꽤 재미있는 한국 의 상품 을 만든다 .	これはかなり面白い韓国製アイテムのようです。	jako	0.263523131609	metric=bleu 1g=5/9 2g=1/8 3g=0/7 4g=0/6 prec=0.263523 r=9 c=9 BP=1.000000 Bleu=0.263523	0.20000000298	num_sentences:1 metric:gleu 1g=5/9 2g=1/8 3g=0/7 4g=0/6 Gleu=0.2 AverageSentenceScore=0.2	744
[9] 이것은 꽤 재미있는 한국 의 상품 을 만든다 .	6	ja	ko	이것은 꽤 재미있는 한국 의 상품 을 만든다 .	これはかなり面白い韓国製アイテムのようです。	jako	0.263523131609	metric=bleu 1g=5/9 2g=1/8 3g=0/7 4g=0/6 prec=0.263523 r=9 c=9 BP=1.000000 Bleu=0.263523	0.20000000298	num_sentences:1 metric:gleu 1g=5/9 2g=1/8 3g=0/7 4g=0/6 Gleu=0.2 AverageSentenceScore=0.2	745
[10] 이것은 꽤 재미있는 한국 의 상품 을 만든다 .	6	ja	ko	이것은 꽤 재미있는 한국 의 상품 을 만든다 .	これはかなり面白い韓国製アイテムのようです。	jako	0.263523131609	metric=bleu 1g=5/9 2g=1/8 3g=0/7 4g=0/6 prec=0.263523 r=9 c=9 BP=1.000000 Bleu=0.263523	0.20000000298	num_sentences:1 metric:gleu 1g=5/9 2g=1/8 3g=0/7 4g=0/6 Gleu=0.2 AverageSentenceScore=0.2	746
[11] 이것은 꽤 재미있는 한국 의 상품 을 만든다 .	6	ja	ko	이것은 꽤 재미있는 한국 의 상품 을 만든다 .	これはかなり面白い韓国製アイテムのようです。	jako	0.263523131609	metric=bleu 1g=5/9 2g=1/8 3g=0/7 4g=0/6 prec=0.263523 r=9 c=9 BP=1.000000 Bleu=0.263523	0.20000000298	num_sentences:1 metric:gleu 1g=5/9 2g=1/8 3g=0/7 4g=0/6 Gleu=0.2 AverageSentenceScore=0.2	
[0] This looks like a pretty interesting Korean item .	6	ja	en	This looks like a pretty interesting Korean item .	これはかなり面白い韓国製アイテムのようです。	jaen	0.235702261329	metric=bleu 1g=4/9 2g=1/8 3g=0/7 4g=0/6 prec=0.235702 r=9 c=9 BP=1.000000 Bleu=0.235702	0.166666671634	num_sentences:1 metric:gleu 1g=4/9 2g=1/8 3g=0/7 4g=0/6 Gleu=0.16666667 AverageSentenceScore=0.16666667	748
[1] This looks like a pretty interesting Korean item .	6	ja	en	This looks like a pretty interesting Korean item .	これはかなり面白い韓国製アイテムのようです。	jaen	0.235702261329	metric=bleu 1g=4/9 2g=1/8 3g=0/7 4g=0/6 prec=0.235702 r=9 c=9 BP=1.000000 Bleu=0.235702	0.166666671634	num_sentences:1 metric:gleu 1g=4/9 2g=1/8 3g=0/7 4g=0/6 Gleu=0.16666667 AverageSentenceScore=0.16666667	749
[2] This looks like a pretty interesting Korean item .	6	ja	en	This looks like a pretty interesting Korean item .	これはかなり面白い韓国製アイテムのようです。	jaen	0.235702261329	metric=bleu 1g=4/9 2g=1/8 3g=0/7 4g=0/6 prec=0.235702 r=9 c=9 BP=1.000000 Bleu=0.235702	0.166666671634	num_sentences:1 metric:gleu 1g=4/9 2g=1/8 3g=0/7 4g=0/6 Gleu=0.16666667 AverageSentenceScore=0.16666667	750
[3] This looks like a pretty interesting Korean item .	6	ja	en	This looks like a pretty interesting Korean item .	これはかなり面白い韓国製アイテムのようです。	jaen	0.235702261329	metric=bleu 1g=4/9 2g=1/8 3g=0/7 4g=0/6 prec=0.235702 r=9 c=9 BP=1.000000 Bleu=0.235702	0.166666671634	num_sentences:1 metric:gleu 1g=4/9 2g=1/8 3g=0/7 4g=0/6 Gleu=0.16666667 AverageSentenceScore=0.16666667	751
[4] This looks like a pretty interesting Korean item .	6	ja	en	This looks like a pretty interesting Korean item .	これはかなり面白い韓国製アイテムのようです。	jaen	0.235702261329	metric=bleu 1g=4/9 2g=1/8 3g=0/7 4g=0/6 prec=0.235702 r=9 c=9 BP=1.000000 Bleu=0.235702	0.166666671634	num_sentences:1 metric:gleu 1g=4/9 2g=1/8 3g=0/7 4g=0/6 Gleu=0.16666667 AverageSentenceScore=0.16666667	752
[5] This looks like a pretty interesting Korean item .	6	ja	en	This looks like a pretty interesting Korean item .	これはかなり面白い韓国製アイテムのようです。	jaen	0.235702261329	metric=bleu 1g=4/9 2g=1/8 3g=0/7 4g=0/6 prec=0.235702 r=9 c=9 BP=1.000000 Bleu=0.235702	0.166666671634	num_sentences:1 metric:gleu 1g=4/9 2g=1/8 3g=0/7 4g=0/6 Gleu=0.16666667 AverageSentenceScore=0.16666667	753
[6] This looks like a pretty interesting Korean item .	6	ja	en	This looks like a pretty interesting Korean item .	これはかなり面白い韓国製アイテムのようです。	jaen	0.235702261329	metric=bleu 1g=4/9 2g=1/8 3g=0/7 4g=0/6 prec=0.235702 r=9 c=9 BP=1.000000 Bleu=0.235702	0.166666671634	num_sentences:1 metric:gleu 1g=4/9 2g=1/8 3g=0/7 4g=0/6 Gleu=0.16666667 AverageSentenceScore=0.16666667	754
[7] This looks like a pretty interesting Korean item .	6	ja	en	This looks like a pretty interesting Korean item .	これはかなり面白い韓国製アイテムのようです。	jaen	0.235702261329	metric=bleu 1g=4/9 2g=1/8 3g=0/7 4g=0/6 prec=0.235702 r=9 c=9 BP=1.000000 Bleu=0.235702	0.166666671634	num_sentences:1 metric:gleu 1g=4/9 2g=1/8 3g=0/7 4g=0/6 Gleu=0.16666667 AverageSentenceScore=0.16666667	755
[8] This looks like a pretty interesting Korean item .	6	ja	en	This looks like a pretty interesting Korean item .	これはかなり面白い韓国製アイテムのようです。	jaen	0.235702261329	metric=bleu 1g=4/9 2g=1/8 3g=0/7 4g=0/6 prec=0.235702 r=9 c=9 BP=1.000000 Bleu=0.235702	0.166666671634	num_sentences:1 metric:gleu 1g=4/9 2g=1/8 3g=0/7 4g=0/6 Gleu=0.16666667 AverageSentenceScore=0.16666667	756
[9] This looks like a pretty interesting Korean item .	6	ja	en	This looks like a pretty interesting Korean item .	これはかなり面白い韓国製アイテムのようです。	jaen	0.235702261329	metric=bleu 1g=4/9 2g=1/8 3g=0/7 4g=0/6 prec=0.235702 r=9 c=9 BP=1.000000 Bleu=0.235702	0.166666671634	num_sentences:1 metric:gleu 1g=4/9 2g=1/8 3g=0/7 4g=0/6 Gleu=0.16666667 AverageSentenceScore=0.16666667	
[0] The dinner set series includes a variety of sizes and decorations .	7	ko	en	The dinner set series includes a variety of sizes and decorations .	저녁 식사 세트 시리즈에는 다양한 크기와 장식이 포함됩니다.	koen	0.230283096433	metric=bleu 1g=7/12 2g=1/11 3g=0/10 4g=0/9 prec=0.230283 r=11 c=12 BP=1.000000 Bleu=0.230283	0.190476194024	num_sentences:1 metric:gleu 1g=7/12 2g=1/11 3g=0/10 4g=0/9 Gleu=0.19047619 AverageSentenceScore=0.19047619	758
[1] The dinner set series includes a variety of sizes and decorations .	7	ko	en	The dinner set series includes a variety of sizes and decorations .	저녁 식사 세트 시리즈에는 다양한 크기와 장식이 포함됩니다.	koen	0.230283096433	metric=bleu 1g=7/12 2g=1/11 3g=0/10 4g=0/9 prec=0.230283 r=11 c=12 BP=1.000000 Bleu=0.230283	0.190476194024	num_sentences:1 metric:gleu 1g=7/12 2g=1/11 3g=0/10 4g=0/9 Gleu=0.19047619 AverageSentenceScore=0.19047619	759
[2] The dinner set series includes a variety of sizes and decorations .	7	ko	en	The dinner set series includes a variety of sizes and decorations .	저녁 식사 세트 시리즈에는 다양한 크기와 장식이 포함됩니다.	koen	0.230283096433	metric=bleu 1g=7/12 2g=1/11 3g=0/10 4g=0/9 prec=0.230283 r=11 c=12 BP=1.000000 Bleu=0.230283	0.190476194024	num_sentences:1 metric:gleu 1g=7/12 2g=1/11 3g=0/10 4g=0/9 Gleu=0.19047619 AverageSentenceScore=0.19047619	760
[3] The dinner set series includes a variety of sizes and decorations .	7	ko	en	The dinner set series includes a variety of sizes and decorations .	저녁 식사 세트 시리즈에는 다양한 크기와 장식이 포함됩니다.	koen	0.230283096433	metric=bleu 1g=7/12 2g=1/11 3g=0/10 4g=0/9 prec=0.230283 r=11 c=12 BP=1.000000 Bleu=0.230283	0.190476194024	num_sentences:1 metric:gleu 1g=7/12 2g=1/11 3g=0/10 4g=0/9 Gleu=0.19047619 AverageSentenceScore=0.19047619	761
[4] The dinner set series includes a variety of sizes and decorations .	7	ko	en	The dinner set series includes a variety of sizes and decorations .	저녁 식사 세트 시리즈에는 다양한 크기와 장식이 포함됩니다.	koen	0.230283096433	metric=bleu 1g=7/12 2g=1/11 3g=0/10 4g=0/9 prec=0.230283 r=11 c=12 BP=1.000000 Bleu=0.230283	0.190476194024	num_sentences:1 metric:gleu 1g=7/12 2g=1/11 3g=0/10 4g=0/9 Gleu=0.19047619 AverageSentenceScore=0.19047619	762
[5] The dinner set series includes a variety of sizes and decorations .	7	ko	en	The dinner set series includes a variety of sizes and decorations .	저녁 식사 세트 시리즈에는 다양한 크기와 장식이 포함됩니다.	koen	0.230283096433	metric=bleu 1g=7/12 2g=1/11 3g=0/10 4g=0/9 prec=0.230283 r=11 c=12 BP=1.000000 Bleu=0.230283	0.190476194024	num_sentences:1 metric:gleu 1g=7/12 2g=1/11 3g=0/10 4g=0/9 Gleu=0.19047619 AverageSentenceScore=0.19047619	763
[6] The dinner set series includes a variety of sizes and decorations .	7	ko	en	The dinner set series includes a variety of sizes and decorations .	저녁 식사 세트 시리즈에는 다양한 크기와 장식이 포함됩니다.	koen	0.230283096433	metric=bleu 1g=7/12 2g=1/11 3g=0/10 4g=0/9 prec=0.230283 r=11 c=12 BP=1.000000 Bleu=0.230283	0.190476194024	num_sentences:1 metric:gleu 1g=7/12 2g=1/11 3g=0/10 4g=0/9 Gleu=0.19047619 AverageSentenceScore=0.19047619	764
[7] The dinner set series includes a variety of sizes and decorations .	7	ko	en	The dinner set series includes a variety of sizes and decorations .	저녁 식사 세트 시리즈에는 다양한 크기와 장식이 포함됩니다.	koen	0.230283096433	metric=bleu 1g=7/12 2g=1/11 3g=0/10 4g=0/9 prec=0.230283 r=11 c=12 BP=1.000000 Bleu=0.230283	0.190476194024	num_sentences:1 metric:gleu 1g=7/12 2g=1/11 3g=0/10 4g=0/9 Gleu=0.19047619 AverageSentenceScore=0.19047619	765
[8] The dinner set series includes a variety of sizes and decorations .	7	ko	en	The dinner set series includes a variety of sizes and decorations .	저녁 식사 세트 시리즈에는 다양한 크기와 장식이 포함됩니다.	koen	0.230283096433	metric=bleu 1g=7/12 2g=1/11 3g=0/10 4g=0/9 prec=0.230283 r=11 c=12 BP=1.000000 Bleu=0.230283	0.190476194024	num_sentences:1 metric:gleu 1g=7/12 2g=1/11 3g=0/10 4g=0/9 Gleu=0.19047619 AverageSentenceScore=0.19047619	766
[9] The dinner set series includes a variety of sizes and decorations .	7	ko	en	The dinner set series includes a variety of sizes and decorations .	저녁 식사 세트 시리즈에는 다양한 크기와 장식이 포함됩니다.	koen	0.230283096433	metric=bleu 1g=7/12 2g=1/11 3g=0/10 4g=0/9 prec=0.230283 r=11 c=12 BP=1.000000 Bleu=0.230283	0.190476194024	num_sentences:1 metric:gleu 1g=7/12 2g=1/11 3g=0/10 4g=0/9 Gleu=0.19047619 AverageSentenceScore=0.19047619	767
[10] The dinner set series includes a variety of sizes and decorations .	7	ko	en	The dinner set series includes a variety of sizes and decorations .	저녁 식사 세트 시리즈에는 다양한 크기와 장식이 포함됩니다.	koen	0.230283096433	metric=bleu 1g=7/12 2g=1/11 3g=0/10 4g=0/9 prec=0.230283 r=11 c=12 BP=1.000000 Bleu=0.230283	0.190476194024	num_sentences:1 metric:gleu 1g=7/12 2g=1/11 3g=0/10 4g=0/9 Gleu=0.19047619 AverageSentenceScore=0.19047619	768
[11] The dinner set series includes a variety of sizes and decorations .	7	ko	en	The dinner set series includes a variety of sizes and decorations .	저녁 식사 세트 시리즈에는 다양한 크기와 장식이 포함됩니다.	koen	0.230283096433	metric=bleu 1g=7/12 2g=1/11 3g=0/10 4g=0/9 prec=0.230283 r=11 c=12 BP=1.000000 Bleu=0.230283	0.190476194024	num_sentences:1 metric:gleu 1g=7/12 2g=1/11 3g=0/10 4g=0/9 Gleu=0.19047619 AverageSentenceScore=0.19047619	769
[12] The dinner set series includes a variety of sizes and decorations .	7	ko	en	The dinner set series includes a variety of sizes and decorations .	저녁 식사 세트 시리즈에는 다양한 크기와 장식이 포함됩니다.	koen	0.230283096433	metric=bleu 1g=7/12 2g=1/11 3g=0/10 4g=0/9 prec=0.230283 r=11 c=12 BP=1.000000 Bleu=0.230283	0.190476194024	num_sentences:1 metric:gleu 1g=7/12 2g=1/11 3g=0/10 4g=0/9 Gleu=0.19047619 AverageSentenceScore=0.19047619	770
[13] The dinner set series includes a variety of sizes and decorations .	7	ko	en	The dinner set series includes a variety of sizes and decorations .	저녁 식사 세트 시리즈에는 다양한 크기와 장식이 포함됩니다.	koen	0.230283096433	metric=bleu 1g=7/12 2g=1/11 3g=0/10 4g=0/9 prec=0.230283 r=11 c=12 BP=1.000000 Bleu=0.230283	0.190476194024	num_sentences:1 metric:gleu 1g=7/12 2g=1/11 3g=0/10 4g=0/9 Gleu=0.19047619 AverageSentenceScore=0.19047619	
[0] ディナー セット の シリーズ は , 様々 な サイズ と decors が あり ます .	7	en	ja	ディナー セット の シリーズ は , 様々 な サイズ と decors が あり ます .	The series of dinner sets has various sizes and decors.	enja	0.235052034259	metric=bleu 1g=10/15 2g=5/14 3g=2/13 4g=1/12 prec=0.235052 r=14 c=15 BP=1.000000 Bleu=0.235052	0.333333343267	num_sentences:1 metric:gleu 1g=10/15 2g=5/14 3g=2/13 4g=1/12 Gleu=0.33333334 AverageSentenceScore=0.33333334	772
[1] ディナー セット の シリーズ は , 様々 な サイズ と decors が あり ます .	7	en	ja	ディナー セット の シリーズ は , 様々 な サイズ と decors が あり ます .	The series of dinner sets has various sizes and decors.	enja	0.235052034259	metric=bleu 1g=10/15 2g=5/14 3g=2/13 4g=1/12 prec=0.235052 r=14 c=15 BP=1.000000 Bleu=0.235052	0.333333343267	num_sentences:1 metric:gleu 1g=10/15 2g=5/14 3g=2/13 4g=1/12 Gleu=0.33333334 AverageSentenceScore=0.33333334	773
[2] ディナー セット の シリーズ は , 様々 な サイズ と decors が あり ます .	7	en	ja	ディナー セット の シリーズ は , 様々 な サイズ と decors が あり ます .	The series of dinner sets has various sizes and decors.	enja	0.235052034259	metric=bleu 1g=10/15 2g=5/14 3g=2/13 4g=1/12 prec=0.235052 r=14 c=15 BP=1.000000 Bleu=0.235052	0.333333343267	num_sentences:1 metric:gleu 1g=10/15 2g=5/14 3g=2/13 4g=1/12 Gleu=0.33333334 AverageSentenceScore=0.33333334	774
[3] ディナー セット の シリーズ は , 様々 な サイズ と decors が あり ます .	7	en	ja	ディナー セット の シリーズ は , 様々 な サイズ と decors が あり ます .	The series of dinner sets has various sizes and decors.	enja	0.235052034259	metric=bleu 1g=10/15 2g=5/14 3g=2/13 4g=1/12 prec=0.235052 r=14 c=15 BP=1.000000 Bleu=0.235052	0.333333343267	num_sentences:1 metric:gleu 1g=10/15 2g=5/14 3g=2/13 4g=1/12 Gleu=0.33333334 AverageSentenceScore=0.33333334	775
[4] ディナー セット の シリーズ は , 様々 な サイズ と decors が あり ます .	7	en	ja	ディナー セット の シリーズ は , 様々 な サイズ と decors が あり ます .	The series of dinner sets has various sizes and decors.	enja	0.235052034259	metric=bleu 1g=10/15 2g=5/14 3g=2/13 4g=1/12 prec=0.235052 r=14 c=15 BP=1.000000 Bleu=0.235052	0.333333343267	num_sentences:1 metric:gleu 1g=10/15 2g=5/14 3g=2/13 4g=1/12 Gleu=0.33333334 AverageSentenceScore=0.33333334	776
[5] ディナー セット の シリーズ は , 様々 な サイズ と decors が あり ます .	7	en	ja	ディナー セット の シリーズ は , 様々 な サイズ と decors が あり ます .	The series of dinner sets has various sizes and decors.	enja	0.235052034259	metric=bleu 1g=10/15 2g=5/14 3g=2/13 4g=1/12 prec=0.235052 r=14 c=15 BP=1.000000 Bleu=0.235052	0.333333343267	num_sentences:1 metric:gleu 1g=10/15 2g=5/14 3g=2/13 4g=1/12 Gleu=0.33333334 AverageSentenceScore=0.33333334	777
[6] ディナー セット の シリーズ は , 様々 な サイズ と decors が あり ます .	7	en	ja	ディナー セット の シリーズ は , 様々 な サイズ と decors が あり ます .	The series of dinner sets has various sizes and decors.	enja	0.235052034259	metric=bleu 1g=10/15 2g=5/14 3g=2/13 4g=1/12 prec=0.235052 r=14 c=15 BP=1.000000 Bleu=0.235052	0.333333343267	num_sentences:1 metric:gleu 1g=10/15 2g=5/14 3g=2/13 4g=1/12 Gleu=0.33333334 AverageSentenceScore=0.33333334	778
[7] ディナー セット の シリーズ は , 様々 な サイズ と decors が あり ます .	7	en	ja	ディナー セット の シリーズ は , 様々 な サイズ と decors が あり ます .	The series of dinner sets has various sizes and decors.	enja	0.235052034259	metric=bleu 1g=10/15 2g=5/14 3g=2/13 4g=1/12 prec=0.235052 r=14 c=15 BP=1.000000 Bleu=0.235052	0.333333343267	num_sentences:1 metric:gleu 1g=10/15 2g=5/14 3g=2/13 4g=1/12 Gleu=0.33333334 AverageSentenceScore=0.33333334	779
